,inning,batting_team,bowling_team,batsman,bowler,batsman_name,batting_order,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Sri Lanka,West Indies,300631,391485,Kusal Perera,1,Jason Holder,n,0.1,4.0,4.0,0.0,245.0,353.0,4.0,0.09,5.73,0.49,0.80,81.785,4.0,0,1,False,,
1,1,Sri Lanka,West Indies,300631,391485,Kusal Perera,1,Jason Holder,n,0.2,1.0,1.0,0.0,144.0,114.0,8.0,-0.62,13.62,-0.08,1.45,-2.237,5.0,0,2,False,,
2,1,Sri Lanka,West Indies,48472,391485,Tillakaratne Dilshan,2,Jason Holder,y,0.3,1.0,1.0,0.0,200.0,199.0,4.0,-0.37,7.03,-0.15,0.91,82.691,6.0,0,3,False,,
3,1,Sri Lanka,West Indies,300631,391485,Kusal Perera,1,Jason Holder,n,0.4,0.0,0.0,0.0,239.0,189.0,3.0,-0.03,8.10,0.21,1.10,87.839,6.0,0,4,False,,
4,1,Sri Lanka,West Indies,300631,391485,Kusal Perera,1,Jason Holder,n,0.5,4.0,4.0,0.0,31.0,284.0,6.0,-0.12,8.14,0.42,0.92,84.948,10.0,0,5,False,,
5,1,Sri Lanka,West Indies,300631,391485,Kusal Perera,1,Jason Holder,n,0.6,0.0,0.0,0.0,233.0,209.0,3.0,-0.27,6.98,-0.17,0.97,83.751,10.0,0,6,False,,
6,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,2,Jerome Taylor,y,1.1,4.0,4.0,0.0,343.0,118.0,2.0,0.16,4.85,0.26,0.51,85.832,14.0,0,7,False,,
7,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,2,Jerome Taylor,y,1.2,4.0,4.0,0.0,345.0,238.0,3.0,-0.29,8.54,-0.19,0.98,87.148,18.0,0,8,False,,
8,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,2,Jerome Taylor,y,1.3,0.0,0.0,0.0,216.0,178.0,3.0,-0.35,3.45,-0.43,0.45,85.609,18.0,0,9,False,,
9,1,Sri Lanka,West Indies,48472,53191,Tillakaratne Dilshan,2,Jerome Taylor,y,1.4,1.0,1.0,0.0,242.0,202.0,3.0,-0.19,2.66,-0.10,0.39,67.945,19.0,0,10,False,,
10,1,Sri Lanka,West Indies,300631,53191,Kusal Perera,1,Jerome Taylor,n,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.10,3.13,-0.12,0.33,88.586,19.0,0,11,False,,
11,1,Sri Lanka,West Indies,300631,53191,Kusal Perera,1,Jerome Taylor,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.45,0.23,0.20,85.517,19.0,0,12,False,,
12,1,Sri Lanka,West Indies,48472,53115,Tillakaratne Dilshan,2,Darren Sammy,y,2.1,4.0,4.0,0.0,219.0,7.0,1.0,-0.40,9.89,-0.18,0.83,72.994,23.0,0,13,False,,
