,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,0.1,1.0,1.0,0.0,230.0,182.0,3.0,1.0,0,1,False,,
1,1,West Indies,Pakistan,51862,259551,Andre Fletcher,Junaid Khan,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,False,,
2,1,West Indies,Pakistan,51862,259551,Andre Fletcher,Junaid Khan,0.3,0.0,0.0,0.0,167.0,149.0,8.0,1.0,0,3,False,,
3,1,West Indies,Pakistan,51862,259551,Andre Fletcher,Junaid Khan,0.4,0.0,0.0,0.0,123.0,192.0,6.0,1.0,0,4,False,,
4,1,West Indies,Pakistan,51862,259551,Andre Fletcher,Junaid Khan,0.5,1.0,1.0,0.0,120.0,53.0,8.0,2.0,0,5,False,,
5,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,6,False,,
6,1,West Indies,Pakistan,51862,39091,Andre Fletcher,Abdur Rehman,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,7,True,leg before wicket,51862
7,1,West Indies,Pakistan,277472,39091,Darren Bravo,Abdur Rehman,1.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1,8,False,,
8,1,West Indies,Pakistan,277472,39091,Darren Bravo,Abdur Rehman,1.2,1.0,1.0,0.0,209.0,240.0,4.0,4.0,1,8,False,,
9,1,West Indies,Pakistan,53116,39091,Lendl Simmons,Abdur Rehman,1.3,0.0,0.0,0.0,110.0,166.0,6.0,4.0,1,9,False,,
10,1,West Indies,Pakistan,53116,39091,Lendl Simmons,Abdur Rehman,1.4,0.0,0.0,0.0,186.0,198.0,4.0,4.0,1,10,False,,
11,1,West Indies,Pakistan,53116,39091,Lendl Simmons,Abdur Rehman,1.5,1.0,1.0,0.0,211.0,186.0,3.0,5.0,1,11,False,,
12,1,West Indies,Pakistan,277472,39091,Darren Bravo,Abdur Rehman,1.6,0.0,0.0,0.0,213.0,187.0,3.0,5.0,1,12,False,,
13,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,2.1,4.0,4.0,0.0,263.0,336.0,4.0,9.0,1,13,False,,
14,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,2.2,6.0,6.0,0.0,290.0,340.0,4.0,15.0,1,14,False,,
15,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,2.3,0.0,0.0,0.0,119.0,193.0,6.0,15.0,1,15,False,,
16,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,2.4,1.0,1.0,0.0,301.0,107.0,2.0,16.0,1,16,False,,
17,1,West Indies,Pakistan,277472,259551,Darren Bravo,Junaid Khan,2.5,1.0,1.0,0.0,124.0,205.0,6.0,17.0,1,17,False,,
18,1,West Indies,Pakistan,53116,259551,Lendl Simmons,Junaid Khan,2.6,1.0,1.0,0.0,240.0,141.0,2.0,18.0,1,18,False,,
19,1,West Indies,Pakistan,53116,39091,Lendl Simmons,Abdur Rehman,3.1,6.0,6.0,0.0,121.0,353.0,5.0,24.0,1,19,False,,
